CNE_EIC,Type,lng,lat
30TBUCU400GIAL-R,Line,26.157696,44.402499
30TBUCU400PELI-W,Line,26.157696,44.402499
30TBUCU220GHMO-E,Line,26.157696,44.402499
30TBUCU220FUND1H,Line,26.157696,44.402499
30TBUCU220FUND2F,Line,26.177696,44.422499
30TBUCU220GHIZ-Y,Line,26.157696,44.402499
30TCARA220SACA-P,Line,21.175332,45.819798
30TCTRZ220IERN-6,Line,23.873355,46.534274
30TCERN400CONS-W,Line,28.1,44.324002
30TCERN400GIAL1X,Line,28.1,44.324002
30TCERN400GIAL2V,Line,28.12,44.344002
30TCERN400PELI-5,Line,28.1,44.324002
30TCERN400GIAL3T,Line,28.14,44.364002
30TCERN400GIAL4R,Line,28.16,44.384002
30TCALF220CETA-C,Line,23.059037,44.113365
30TCETA220PDFE14,Line,23.059037,44.113365
30TCETA220PDFE22,Line,23.079037,44.133365
30TAIUL220CJFL-3,Line,23.459566,46.73989
30TCJFL220CTRZ-R,Line,23.459566,46.73989
30TCJFL220MARI-2,Line,23.459566,46.73989
30TCRAI220ISAL1H,Line,23.837296,44.366684
30TCRAI220ISAL2F,Line,23.857296,44.386684
30TCRAI220SARD-7,Line,23.837296,44.366684
30TCRAI220SLAT-9,Line,23.837296,44.366684
30TBRAZ400DOMN-6,Line,25.966787,44.45
30TDOMN400UREC-Q,Line,25.966787,44.45
30TGUTI220IASI-A,Line,27.481313,47.177943
30TIASI220MUNV-I,Line,27.481313,47.177943
30TIASI220SUCE-3,Line,27.481313,47.177943
30TFINT220GHEO-R,Line,24.772089,46.420583
30TFILE220LACS-F,Line,27.958853,45.301607
30TBARB220FCSV-6,Line,27.158589,45.682588
30TCLES400GADA-X,Line,23.857241,46.816685
30TGHEO220STEJ-L,Line,25.572009,46.709295
30TGHIZ220TMAG-W,Line,25.894539,43.936388
30TGRAD220ISAL-J,Line,24.256182,44.453542
30TGIAL400LACS-E,Line,27.764897,44.692973
30TBRAS400GUTI-F,Line,26.820331,46.223508
30TGUTI400SMIR-C,Line,26.820331,46.223508
30TDUMB220GUTI-U,Line,26.820331,46.223508
30TFCSV220GUTI-S,Line,26.820331,46.223508
30TGUTI220MUNV-F,Line,26.820331,46.223508
30THASD220MINT1W,Line,22.917416,45.735002
30THASD220HDOT-D,Line,22.917416,45.735002
30THASD220PEST-I,Line,22.917416,45.735002
30TIAZU220RESI1Y,Line,22.2259,45.463186
30TIAZU220RESI2W,Line,22.2459,45.483186
30TGADA400IERN-T,Line,24.182796,46.466123
30TIERN400SIBI-3,Line,24.182796,46.466123
30TIERN220UNGH1L,Line,24.182796,46.466123
30TIERN220UNGH2J,Line,24.202796,46.48612300000001
30TISAC400LACS-W,Line,28.464546,45.254437
30TISAC400RAHM-V,Line,28.464546,45.254437
30TISAC400SMIR1G,Line,28.464546,45.254437
30TISAC400SMIR2E,Line,28.484546,45.27443700000001
30TISAC400STPA-8,Line,28.464546,45.254437
30TISAC400TULC-7,Line,28.464546,45.254437
30TLOTR220SIBI12,Line,24.105549,45.355131
30TLOTR220SIBI20,Line,24.125549,45.375131
30TCERN400MEDG-O,Line,28.262243,44.231086
30TARAD400MINT-8,Line,22.831124,45.916527
30TMINT220PEST17,Line,22.831124,45.916527
30TMINT220PEST2,Line,22.851124,45.93652700000001
30TMINT220TIMI-O,Line,22.831124,45.916527
30TORAD400NADAB7,Line,21.50239,46.47966
30TORAD400ROSI-1,Line,21.947465,47.022076
30TBARU220PARO-D,Line,23.263915,45.365127
30TPARO220TRGJ-Q,Line,23.263915,45.365127
30THDOT220PEST-E,Line,22.918521,45.795267
30TPDFE400UREC-L,Line,22.56,44.71
30TPDFE220RESI1S,Line,22.56,44.71
30TPDFE220RESI2Q,Line,22.58,44.73
30TDROB220PDFE1S,Line,22.56,44.71
30TDROB220PDFE2Q,Line,22.58,44.73
30TRIUR220STUP-M,Line,24.379435,45.121476
30TRESI220TIMI1L,Line,21.887308,45.303539
30TRESI220TIMI2J,Line,21.907308,45.323539
30THASD220RETE-A,Line,22.734039,45.344273
30TROMN400SUCE-S,Line,26.896377,46.965757
30TGADA400ROSI-A,Line,23.220763,47.708787
30TROSI220VETI--R,Line,23.220763,47.708787
30TSACA220TIMI-K,Line,21.159561,45.760293
30TSARD220UREC-9,Line,23.352964,44.769878
30TMINT400SIBI-Z,Line,24.143314,45.788714
30TSIBI400TINT-1,Line,24.143314,45.788714
30TBUCU400SLAT-R,Line,24.413424,44.463283
30TDRGO400SLAT-G,Line,24.413424,44.463283
30TPDFE400SLAT-S,Line,24.413424,44.463283
30TSLAT400TINTC,Line,24.413424,44.463283
30TGRAD220SLAT-7,Line,24.413424,44.463283
30TLACS400SMIR-F,Line,27.950163,45.464104
30TTLP220TELEAJC,Line,26.716754,45.076044
30TDUMB220STEJ-K,Line,26.176708,46.921853
30TBRAD220STUP-1,Line,24.28721,45.042417
30TTINT400UREC-4,Line,23.489928,44.613369
30TCONS400TARV-Y,Line,28.593979,44.574328
30TCJFL220TIHA-L,Line,23.327472,47.236267
30TSALJ220TIHA-N,Line,23.327472,47.236267
30TTARV400TULC1W,Line,28.758194,45.152173
30TCRAI220TMAG-0,Line,24.899569,43.757736
30TFINT220UNGH-0,Line,24.479513,46.495482
30TTRGJ220UREC-1,Line,23.256769,44.971053
30T-STUP400MEDSA,Line,28.262243,44.231086
30T-RAMH400MEDSD,Line,28.262243,44.231086
49T000000000068R,Line,6.03,53.21
49T0000000000169,Line,6.05,53.23
49T0000000000509,Line,4.68,52.47
49T0000000005776,Line,4.68,52.47
49T0000000005784,Line,4.699999999999999,52.49
49T0000000005792,Line,4.72,52.51
49T000000000580H,Line,4.739999999999999,52.53
49T0000000000444,Line,4.53,52.04
49T000000000047Z,Line,4.53,52.04
49T0000000000460,Line,4.55,52.06
49T000000000057W,Line,3.73,51.43
49T000000000059S,Line,3.75,51.45
49T000000000006C,Line,5.91,51.64
49T000000000007A,Line,5.93,51.66
49T0000000000088,Line,4.99,52.16
49T000000000236W,Line,6.87,53.42
49T000000000237U,Line,6.87,53.43
49T0000000000347,Line,4.75,51.81
49T0000000000339,Line,4.77,51.83000000000001
49T0000000000096,Line,5.01,52.34
49T000000000010L,Line,5.029999999999999,52.36000000000001
49T0000000000525,Line,5.01,52.34
49T000000000219W,Line,5.029999999999999,52.36000000000001
49T000000000011J,Line,5.66,51.93
49T000000000012H,Line,5.68,51.95
49T000000000014D,Line,6.25,51.98
49T000000000015B,Line,6.27,52
49T0000000000541,Line,6.86,53.44
49T0000000000533,Line,6.88,53.46
49T000000000581F,Line,6.86,53.44
49T000000000101I,Line,6.88,53.46
49T000000000100K,Line,6.86,53.44
49T0000000001505,Line,6.88,53.46
49T000000000583B,Line,6.86,53.44
49T000000000193O,Line,6.87,53.42
49T000000000194M,Line,6.89,53.44
49T000000000004G,Line,6.87,53.43
49T000000000003I,Line,6.89,53.45
49T000000000195K,Line,6.87,53.42
49T000000000196I,Line,6.89,53.44
49T0000000000193,Line,5.53,51.45
49T000000000020I,Line,5.55,51.47000000000001
49T000000000021G,Line,5.57,51.49
49T000000000024A,Line,5.81,52.62
49T0000000000258,Line,5.829999999999999,52.64
49T000000000197G,Line,6.19,52.53
49T000000000198E,Line,6.21,52.55
49T0000000000452,Line,4.63,51.91
49T0000000000266,Line,4.63,51.91
49T000000000220A,Line,4.63,51.91
49T0000000000274,Line,4.63,51.91
49T0000000000282,Line,4.649999999999999,51.93
49T000000000022E,Line,5.54,52.58
49T000000000023C,Line,5.56,52.6
49T0000000000614,Line,5.88,53.19
49T0000000000622,Line,5.899999999999999,53.21
49T000000000064Z,Line,5.88,53.19
49T000000000065X,Line,5.899999999999999,53.21
49T000000000013F,Line,5.92,51.15
49T0000000000290,Line,5.92,51.15
49T000000000030F,Line,5.94,51.17
49T0000000000711,Line,4.02,51.92
49T0000000000517,Line,4.88,52.43
49T000000000066V,Line,5.87,52.97
49T000000000067T,Line,5.89,52.99
49T000000000058U,Line,4.22,51.42
49T0000000000606,Line,4.239999999999999,51.44
49T0000000002161,Line,6.87,53.43
49T000000000203A,Line,6.89,53.45
49T0000000005849,Line,6.47,53.21
49T0000000002064,Line,6.47,53.21
49T0000000002072,Line,6.489999999999999,53.23
49T000000000049V,Line,4.7,52.37
49T000000000048X,Line,4.72,52.39
49T0000000000428,Line,4.31,52.02
49T0000000000436,Line,4.329999999999999,52.04000000000001
49T000000000041A,Line,4.31,52.02
49T000000000040C,Line,4.329999999999999,52.04000000000001
49T000000000210D,Line,6.96,53.3
49T000000000211B,Line,6.98,53.32
49T000000000201E,Line,6.96,53.3
49T000000000202C,Line,6.98,53.32
49T000000000069P,Line,4.22,51.98
49T0000000000703,Line,4.239999999999999,52
49T000000000575A,Line,4.62,52.49
49T000000000574C,Line,4.62,52.49
49T0000000005768,Line,4.62,52.49
49T000000000199C,Line,6.52,53.01
49T000000000200G,Line,6.539999999999999,53.03
49T000000000000O,Line,6.19,52.53
49T000000000031D,Line,6.21,52.55
49T000000000001M,Line,6.19,52.53
49T000000000002K,Line,6.21,52.55
11T0-0000-1946-H,Line,9.06,53.44
11T0-0000-1945-K,Line,9.08,53.46
11T0-0000-1943-Q,Line,8.4,53.24
11T0-0000-1944-N,Line,8.52,53.12
11TD2L000000002N,Line,9.39,52.03
11T0-0000-1911-7,Line,9.91,52.26
11TD2L000000003L,Line,12.24,48.605
11TD2L000000004J,Line,12.26,48.625
11T0-0000-0044-0,Line,9.285,49.98
11TD2L000000006F,Line,9.2,50.12
11TD2L0000000099,Line,9.73,54.3
11T0-0000-0017-3,Line,9.73,54.3
11TD2L000000014G,Line,10.16,54.28
11TD2L000000015E,Line,10.06,54.34
11T0-0000-1517-9,Line,9.32,54.73
11T0-0000-1516-C,Line,9.73,54.3
11T0-0000-0039-Q,Line,9.73,54.3
11T0-0000-1475-X,Line,9.43,54.52
11T0-0000-1473-2,Line,9.45,54.54000000000001
11TD2L0000000625,Line,8.73,52.09
11T0-0000-1548-V,Line,8.75,52.11000000000001
11TD2L000000017A,Line,8.68,51.77
11TD2L000000335X,Line,8.7,51.79000000000001
11TD2L0000003055,Line,8.73,52.09
11TD2L000000356P,Line,8.73,52.09
11TD2L000000359J,Line,10.19,49.98
11T0-0000-1675-N,Line,10.21,50
11T0-0000-0045-Y,Line,9.2,50.12
11TD2L000000024D,Line,9.26,51.06
11TD2L000000262Y,Line,9.5,51.25
11T0-0000-1833-Z,Line,9.5,51.25
11TD2L0000000285,Line,9.26,51.06
11TD2L000000030I,Line,9.26,51.06
11TD2L000000031G,Line,9.28,51.08000000000001
11TD2L000000034A,Line,9.48,53.95
11TD2L0000000374,Line,9.21,54.085
11TD2L0000000382,Line,9.23,54.105
11TD2L0000000390,Line,9.48,53.95
11TD2L000000344W,Line,9.107,53.97
11TD2L000000343Y,Line,9.126999999999999,53.99
11TD2L0000000439,Line,9.35,53.92
11TD2L0000000447,Line,9.37,53.94
11TD2L0000000455,Line,8.08,52.85
11TD2L0000000463,Line,8.1,52.87
11T0-0000-0079-A,Line,8.05,53.34
11T0-0000-0999-V,Line,8.07,53.36000000000001
11TD2L0000000471,Line,8.05,53.34
11TD2L000000049Y,Line,8.07,53.36000000000001
11T0-0000-1677-H,Line,7.35,53.4
11T0-0000-1614-D,Line,8.05,53.34
11T0-0000-1613-G,Line,8.07,53.36000000000001
11T0-0000-1678-E,Line,7.35,53.4
11TD2L0000002342,Line,8.05,53.33
11TD2L0000000536,Line,7.31,53.13
11TD2L000000337T,Line,9.66,50.49
11T0-0000-1568-N,Line,9.52,53.62
11T0-0000-1567-Q,Line,9.54,53.64
11TD2L0000002326,Line,8.68,51.77
11TD2L0000002318,Line,8.7,51.79000000000001
11T0-0000-1005-7,Line,8.4,53.24
11T0-0000-0982-J,Line,8.4,53.24
11T0-0000-1003-D,Line,8.4,53.24
11T0-0000-0981-M,Line,8.47,53.43
11TD2L0000000641,Line,10.19,49.98
11TD2L000000088O,Line,10.66,49.962
11T0-0000-1830-7,Line,7.23,53.34
11T0-0000-2106-U,Line,9.79,52
11T0-0000-2168-0,Line,9.94,51.9
11T0-0000-0103-E,Line,12.11,49.63
11T0-0000-2203-Y,Line,12.084,49.3
11T0-0000-1488-K,Line,8.09,53.38
11T0-0000-1489-H,Line,8.110000000000001,53.40000000000001
11T0-0000-1616-7,Line,8.06,53.55
11T0-0000-1615-A,Line,8.08,53.57
11TD2L0000000730,Line,9,50.28
11TD2L000000074Z,Line,8.6,53.02
11TD2L000000075X,Line,8.65,50.6
11TD2L000000076V,Line,8.65,50.6
11T0-0000-0055-U,Line,8.65,50.6
11TD2L0000003144,Line,8.67,50.62
11TD2L000000085U,Line,10.19,49.98
11TD2L000000087Q,Line,10.19,49.98
11T0-0000-1913-1,Line,9.39,52.03
11T0-0000-2188-T,Line,9.2,50.12
11TD2L000000101L,Line,9.219999999999999,50.14
11TD2L0000003136,Line,9,50.28
11T0-0000-2183-7,Line,9.74,50.91
11TD2L000000103H,Line,9.2,50.12
11TD2L000000104F,Line,9.219999999999999,50.14
11TD2L000000105D,Line,10.05,53.86
11TD2L000000106B,Line,10.05,53.86
11TD2L0000001087,Line,10.63,53.9
11T0-0000-0926-V,Line,9.2,54.85
11T0-0000-0925-Y,Line,9.219999999999999,54.87
11T0-0000-1634-5,Line,9.08,54.51
11T0-0000-1635-2,Line,9.1,54.53
11T0-0000-1861-T,Line,9.08,54.51
11T0-0000-1860-W,Line,9.1,54.53
11TD2L000000115A,Line,11.53,48.79
11TD2L0000001168,Line,11.55,48.81
11TD2L0000001176,Line,11.79,48.85
11TD2L0000001184,Line,11.81,48.87
11TD2L000000120H,Line,11.58,48.76
11TD2L000000121F,Line,11.6,48.78
11TD2L000000122D,Line,11.74,48.45
11TD2L0000001346,Line,10.06,54.34
11TD2L000000166U,Line,10.345,53.22
11TD2L0000002261,Line,10.42,53.41
11T0-0000-1684-M,Line,11,47.21
11T0-0000-1685-J,Line,11.02,47.23
11T0-0000-1694-I,Line,10.36,52.33
11T0-0000-1695-F,Line,10.38,52.35
11TD2L0000001419,Line,9.13,52.54
11TD2L0000001427,Line,9.15,52.56
11TD2L0000001435,Line,9.13,52.54
11TD2L0000001443,Line,9.15,52.56
11TD2L0000003322,Line,8.73,52.52
11TD2L000000157V,Line,9.79,52
11TD2L000000158T,Line,9.13,52.54
11TD2L000000159R,Line,10.07,52.315
11TD2L0000001605,Line,10.09,52.335
11TD2L0000001613,Line,10.36,52.33
11TD2L0000001621,Line,11.32,49.38
11TD2L000000164Y,Line,12.084,49.3
11TD2L000000165W,Line,11.32,49.38
11TD2L000000168Q,Line,8.05,53.62
11TD2L000000169O,Line,8.05,53.59
11TD2L0000001710,Line,12.13,47.91
11TD2L000000172Z,Line,12.15,47.93
11T0-0000-1689-7,Line,11.19,50.15
11T0-0000-1688-A,Line,11.21,50.17
11TD2L000000178N,Line,9.74,50.91
11TD2L000000181Y,Line,10.07,52.315
11T0-0000-1893-B,Line,10.07,52.315
11T0-0000-1892-E,Line,10.09,52.335
11T0-0000-1912-4,Line,10.06679,52.31535
11TD2L000000338R,Line,8.48,51.99
11TD2L000000184S,Line,11.37,48.29
11TD2L000000185Q,Line,11.39,48.31
11TD2L000000186O,Line,11.81,48.17
11TD2L000000187M,Line,11.83,48.19
11TD2L000000188K,Line,11.81,48.17
11TD2L000000193R,Line,11.29,48.05
11TD2L000000194P,Line,11.31,48.07
11TD2L000000195N,Line,11.93,48.22
11TD2L000000196L,Line,11.95,48.24
11TD2L000000197J,Line,10.85,49.995
11TD2L000000204B,Line,12.084,49.3
11TD2L0000002075,Line,10.84,49.38
11T0-0000-2186-Z,Line,10.86,49.40000000000001
11TD2L000000255V,Line,11.11,49.98
11T0-0000-1906-X,Line,11.13,50
11TD2L0000002083,Line,12.084,49.3
11T0-0000-1472-5,Line,9.32,54.73
11T0-0000-1471-8,Line,9.34,54.75
11TD2L0000002156,Line,10.79,53.9
11TD2L0000002164,Line,9.25,53.12
11TD2L0000002180,Line,9.25,53.12
11TD2L000000219Z,Line,9.27,53.14
11T0-0000-0971-Q,Line,9.04,54.16
11T0-0000-0970-T,Line,9.059999999999999,54.18
11TD2L0000002350,Line,8.05,53.34
11T0-0000-1004-A,Line,8.49,53.45
11TD2L0000003411,Line,8.75,52.11000000000001
11TD2L0000003403,Line,8.48,52.06
11TD2L000000239T,Line,10.36,52.33
11TD2L0000002407,Line,10.38,52.35
11TD2L0000002415,Line,10.36,52.33
11TD2L0000002423,Line,10.36,52.33
11TD2L000000246W,Line,10.23,52.28
11TD2L000000247U,Line,10.38,52.99
11TD2L000000248S,Line,10.4,53.01000000000001
11TD2L000000249Q,Line,9.73,54.3
11TD2L0000002504,Line,9.75,54.32
11T0-0000-1569-K,Line,9.35,53.92
11T0-0000-1570-6,Line,9.37,53.94
11T0-0000-0035-1,Line,9.88,51.51
11T0-0000-0036-Z,Line,9.9,51.53
11T0-0000-0984-D,Line,12.24,48.605
11T0-0000-0986-7,Line,12.26,48.625
11T0-0000-1073-M,Line,9.5,51.25
11T0-0000-1123-0,Line,8.41,53.2
11T0-0000-1465-0,Line,9.05,51.16
11T0-0000-1015-3,Line,9.07,51.18
11T0-0000-1121-6,Line,8.41,53.2
11T0-0000-1118-Q,Line,8.43,53.22000000000001
11T0-0000-1018-V,Line,7.26,53.05
11T0-0000-1044-V,Line,9.07,50.16
11T0-0000-1020-E,Line,7.26,53.05
11T0-0000-2221-W,Line,8.93,52.4
11T0-0000-2224-N,Line,8.95,52.42
11T0-0000-2029-I,Line,9.94,51.9
11T0-0000-1045-S,Line,8.91,50.19
11T0-0000-0988-1,Line,8.73,50.121
11T0-0000-1054-R,Line,10.395,52.16
11T0-0000-1838-K,Line,9.22,51.81
11T0-0000-1043-Y,Line,9.2,50.12
11T0-0000-2028-L,Line,9.91,51.65
11T0-0000-2025-U,Line,9.93,51.67
11T0-0000-2255-8,Line,10.76,52.37
11T0-0000-2254-B,Line,11,52.19
11T0-0000-1122-3,Line,8.41,53.2
11T0-0000-1119-N,Line,8.43,53.22000000000001
11T0-0000-0989-Z,Line,8.73,50.121
11T0-0000-1908-R,Line,10.97,49.55
10T1001C--00069I,Line,11.28,47.5
11T0-0000-1874-G,Line,11.3,47.52
11T0-0000-2027-O,Line,10.01756,51.95602
11T0-0000-2024-X,Line,10.03756,51.97602000000001
11T0-0000-2220-Z,Line,8.93,52.4
11T0-0000-1046-P,Line,9.16,52.85
11T0-0000-1053-U,Line,10.07,52.315
10T1001C--00070X,Line,11.29,48.05
11T0-0000-1872-M,Line,11.31,48.07
11T0-0000-2222-T,Line,8.93,52.4
11T0-0000-2225-K,Line,8.95,52.42
11T0-0000-2172-E,Line,12.74,48.15
11T0-0000-1060-Z,Line,12.97,48.77
11T0-0000-2173-B,Line,13.1,48.66
11T0-0000-1059-C,Line,13.1,48.66
11T0-0000-1909-O,Line,10.84,49.38
11T0-0000-1019-S,Line,7.26,53.05
11T0-0000-1072-P,Line,9.57,51.33
11T0-0000-1061-W,Line,12.084,49.3
10T1001C--00071V,Line,10.96,47.27
11T0-0000-1873-J,Line,10.98,47.29000000000001
11T0-0000-0985-A,Line,13,48.26
11T0-0000-0987-4,Line,13.02,48.28
11T0-0000-1120-9,Line,8.41,53.2
11T0-0000-2223-Q,Line,9.25,53.12
11T0-0000-1048-J,Line,9.16,52.85
11T0-0000-1467-V,Line,9.05,51.16
11T0-0000-1017-Y,Line,9.07,51.18
11T0-0000-1839-H,Line,9.22,51.81
11T0-0000-1466-Y,Line,9.05,51.16
11T0-0000-1016-0,Line,9.07,51.18
11T0-0000-1047-M,Line,9.16,52.85
11T0-0000-1071-S,Line,9.4,51.64
11T0-0000-1840-3,Line,9.4,51.64
11T0-0000-1910-A,Line,11.11,49.98
14T-220-0-00237P,Line,13.711023,48.519376
14T-220-0-00238N,Line,13.731023,48.539376
14T-380-0-00471D,Line,15.422172,46.904991
14T-380-0-00472B,Line,15.442172,46.92499100000001
11TD40000A575-L3,Line,8.45,49.01
14T-220-0-0228AV,Line,16.444773,48.139133
14T-380-0-00431P,Line,14.357577,48.199029
14T-380-0-00432N,Line,14.377577,48.21902900000001
11TD400000565-L4,Line,7.96,47.8
11TD400000557-L1,Line,7.98,47.82
11TD400000605-LS,Line,9.7,49.24
14T-380-0-00451J,Line,12.805809,46.82507
14T-380-0-00452H,Line,12.825809,46.84507
14T-220-0-0267AI,Line,12.805809,46.82507
11T0-0000-0099-2,Line,9.24,48.83
14T-220-0-00219R,Line,11.850787,47.162495
11TD400000602-L3,Line,9.27,48.55
11TD400000550-LT,Line,9.27,48.77
11TD400000563-LC,Line,8.61,49.26
11TD400000570-LJ,Line,8.629999999999999,49.28
11TD400000589-LF,Line,8.62,49.36
11TD400000582-L6,Line,8.62,49.36
14T-220-0-0246AT,Line,16.838653,47.960486
11TD400000519-LD,Line,8.79,48.59
14T-220-0-0267CE,Line,14.682415,46.669498
14T-220-0-00285E,Line,14.682415,46.669498
14T-380-0-0475MJ,Line,15.726084,47.091342
14T-380-0-004771,Line,15.726084,47.091342
14T-220-0-0201AN,Line,14.165754,47.679199
14T-220-0-0267BG,Line,14.027058,46.567744
14T-220-0-T0455Q,Line,12.985635,47.80107
14T-380-0-0443DI,Line,16.695705,48.032046
14T-380-0-443CAE,Line,16.695705,48.032046
14T-380-0-0439AA,Line,16.695705,48.032046
14T-380-0-0440AX,Line,16.715705,48.052046
14T-380-0-0417BM,Line,12.58359,47.27855
14T-380-0-0417AO,Line,12.58359,47.27855
14T-220-0-00456D,Line,13.159648,48.132933
14T-220-0-00235T,Line,13.139648,48.112933
14T-220-0-00236R,Line,13.159648,48.132933
14T-220-0-N203AR,Line,13.139648,48.112933
14T-220-0-N204AO,Line,13.159648,48.132933
14T-380-0-0476MG,Line,16.277179,47.251446
14T-381-0-00478Q,Line,16.277179,47.251446
14T-220-0-N204BM,Line,13.702836,48.173996
14T-220-0-N203BP,Line,13.722836,48.19399600000001
14T-220-0-002213,Line,12.739695,47.277609
14T-380-0-00418H,Line,12.739695,47.277609
14T-220-0-0225B1,Line,16.064545,47.707309
14T-220-0-0226BZ,Line,16.084545,47.72730900000001
14T-220-0-0205B9,Line,14.696797,48.051023
14T-220-0-0427SP,Line,10.872405,47.243981
14T-220-0-0428SM,Line,10.892405,47.263981
14T-220-0-00275H,Line,10.872405,47.243981
14T-220-0-00276F,Line,10.892405,47.263981
11T0-0000-1642-7,Line,8.65,49.12
11TD400000521-24,Line,8.65,49.12
11T0-0000-1478-O,Line,8.2,48.69
11T0-0000-1479-L,Line,8.2,48.69
11TD400000574-24,Line,8.31,48.9
11T0-0000-1365-5,Line,10.07,48.42
11T0-0000-0950-0,Line,9.38,48.98
11TD400000587-1Q,Line,8.81,48.27
11TD400000520-1A,Line,8.87,48.32
11T0-0000-1638-U,Line,8.7,49.49
11T0-0000-1366-2,Line,10.07,48.42
11T0-0000-0951-Y,Line,9.38,48.98
11T0-0000-1625-6,Line,8.45,47.85
11TD400000542-1T,Line,8.7,49.3
11TD400000587-2O,Line,8.81,48.27
11T0-0000-1480-7,Line,8.2,48.69
11TD400000574-16,Line,8.27,48.71
11T0-0000-0952-V,Line,9.38,48.98
11T0-D4NOEIC-001,Line,9.11,49.04
11T0-0000-1639-R,Line,8.7,49.49
11TD400000542-2R,Line,8.7,49.3
11T0-0000-1368-X,Line,10.07,48.42
11TD400000520-28,Line,8.9,48.59
11T0-0000-1643-4,Line,8.65,49.12
11TD400000521-16,Line,8.65,49.12
11T0-0000-1644-1,Line,8.65,49.12
11TD40000A521-36,Line,8.65,49.12
11TD400000520-36,Line,8.9,48.59
11T0-0000-1626-3,Line,8.45,47.85
11TD400000587-3M,Line,8.81,48.27
11TD40000A574-36,Line,8.27,48.71
11T0-0000-1640-D,Line,8.7,49.49
11TD400000542-3P,Line,8.7,49.3
11T0-0000-0698-C,Line,10.3628,47.7392
11T0-0000-0769-G,Line,10.8419,48.2397
11T0-0000-0125-0,Line,7.6069,51.8986
11T0-0000-0306-W,Line,7.30632,52.4769
11T0-0000-0546-6,Line,7.89056,52.2783
11T0-0000-0549-Y,Line,8.2116,51.1781
11T0-0000-0724-A,Line,10.8678,48.5408
11T0-0000-0694-O,Line,10.9369,48.4039
11T0-0000-0506-M,Line,7.24111,49.3583
11T0-0000-2260-J,Line,7.4337,50.43649
11T0-0000-2261-G,Line,7.4337,50.4365
